text,images,videos,gender
"এয়ারপোর্টে ফ্যানদের কাছ থেকে সম্মান পেয়েছি বহুবার। কিন্তু কাউকে সম্মান দেওয়ার ঘটনা আমার জন্য এই প্রথম। যারা দেশ ছেড়ে, কষ্ট করে ইনকাম করেন, দেশে আপনজনকে রেমিটেন্স পাঠান, তাঁরাইতো আসল হিরো। এই রেমিটেন্স বীরদের সন্মান দিতে পেরে আমি গর্বিত। এমন একটি আয়োজনে আমাকে সাথে রাখার জন্য নগদকে ধন্যবাদ।",[],['https://www.facebook.com/Mahmudullah.Riyad/videos/1006082347035660/?__cft__[0]=AZVCY_nW_lwnEQ6OVyxEf6i2mkO9XmPo4Qx2t625A0buKVUbgeQMw2ujfsccgf26bp0bYIlY6y4FASZ4FJV5wg7zrlI2KimUNT-TplK51kdmCQD3D8F2OGUH35HsQ5-Wwp7aJTRF9EtKUf_GNYNLbVD-nZp1p2bohSFQq6w9Kx5jXjrxFUDmQ1APgzOIByQbDyEQBb5XIkMVpvS_iiDwK7JuSElLPU3ABCj4mERNtdCsOw&__tn__=%2B%3FFH-R'],m
Many congratulations to Nagad & Tanvir Bhai. My best wishes are always there for you.,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/442505347_1020160756130423_4376898516972626313_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nwwfa438ArcQ7kNvgGYOwKv&_nc_ht=scontent.fird1-1.fna&oh=00_AYDn6UKypTV7a6j-v5FoGd61k4gNLYMDtyVMOu8UcsJwCw&oe=666DD88E'],[],m
"T20I Career Stats of Mahmudullah Riyad!
Credit: BDSportsTime",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/447277145_965442015586355_7162486806266669808_n.jpg?stp=dst-jpg_p180x540&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=aa1NiuQX4bMQ7kNvgFvj_kn&_nc_ht=scontent.fird1-1.fna&oh=00_AYCGF3PBPa97Ch_HUDM0PXbE0aVvaKIFZ9suXwW8T8pQkQ&oe=666E0768'],[],m
"আমি, মাহমুদুল্লাহ রিয়াদ আপনার সাথে দল বানাবো । কে কে থাকতে চান আমার দলে? 
আমার সাথে দল বানিয়ে, জিতে নিতে পারেন Hisense-এর এসি বা SAMSUNG-এর স্মার্টফোন। দল বানাতে-
 কমেন্টে দেওয়া লিংকে ক্লিক করুন 
 আমাকে সিলেক্ট করুন 
… See more",[],['https://www.facebook.com/Mahmudullah.Riyad/videos/2782275965263090/?__cft__[0]=AZV25VW9rQWhddNpS9q6A9Z_dyaOs375nigzEHYcp3XTX2cvqsSadM3j1rRrWMtwKZ1gykYTG_KTHAzTlCkRW3kLRzEvNZ8F3ABpfPwCmG27G0ZgQJ0cNWGP1J-o3CrIeiVjv46htwFwqTkgt4ft2SmMlN9Ptz31JjuTBUc6dWNxEulUuHHcnNj-MhGx22aR8ePqT4FjXMZ2cUObp_LEpIFQiWwhF_86eigixorS2HkiGw&__tn__=%2B%3FFH-R'],m
"8th T20I fifty for Mahmudullah
-Admin",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/441059843_1006916597454839_2546909847259305024_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=aDB_ONFwhlkQ7kNvgFFpKyC&_nc_ht=scontent.fird1-1.fna&oh=00_AYBuZxKI_tviEH07wrrFOsjajX5_JemNuoU1PlInPtJ09Q&oe=666DDD15'],[],m
In shaa Allah me & you again ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/441280250_1003503014462864_2245466138589705576_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Ti9KyhjGvE4Q7kNvgH5-EE8&_nc_ht=scontent.fird1-1.fna&oh=00_AYD5RMqrZTNW9K6hfB8uJ8zvw56GJcXbVzCF99TOxi98gA&oe=666DF19F'],[],m
What a lovely time it was! Let's bring back those moments ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/440800406_1002160017930497_8918039419433826921_n.jpg?stp=dst-jpg_p180x540&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TrN2kyWZ878Q7kNvgFPJd_z&_nc_ht=scontent.fird1-1.fna&oh=00_AYCypfHVuOxOY-VQtPtINyoP2mSXilyqpxzydrT2lo82vA&oe=666E06B3'],[],m
"এবারের বিপিএল চ্যাম্পিয়ন 'ফরচুন বরিশাল' দলের খেলোয়াড়দের জন্য, ২০ লাখ টাকা পুরস্কার ঘোষণা করেছিলেন নগদের এক্সিকিউটিভ চেয়ারম্যান ও সিইও তানভীর এ মিশুক ভাই। ফরচুন বরিশাল-এর খেলোয়াড়দের হাতে, তুলে দেওয়া হয়েছে সেই ২০ লাখ টাকা পুরস্কার। এই উৎসাহের জন্য নগদ-কে অসংখ্য ধন্যবাদ।",[],['https://www.facebook.com/Mahmudullah.Riyad/videos/7352459544871188/?__cft__[0]=AZWBCNLIoO5wVYIMYri2nfaqc_rxcjSeB34K88VDU_M-hmuSjx56W-WtFwCEGtOVsCxxWiRtDgdZpn7tOhbXWeI-Oxa9K68gJAtXu5GNtGHQxss9VLoeA1AUrkCQGG7EhaH9wQciLLgL8RN_IoIBiQrHy1tu8XAHmlbbtsNdfQDoTmujSQNmkhYS-fCTgCF5T3rnerKGO_0RI6_03FbuaQht&__tn__=%2B%3FFH-R'],m
"Mahmudullah shines with 87 runs in Mohammedan's victory 
-Admin
#DPL",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/439437827_995268081953024_473937172278252798_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=fzNU3EPdu80Q7kNvgHVn_6s&_nc_ht=scontent.fird1-1.fna&oh=00_AYAr4y0ojKSEgRs-P8v_gzDN5KkMP5d2aO49yU6TLsed3A&oe=666DE2C5'],[],m
Eid Mubarak ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/435163431_989049409241558_2395132433576369917_n.jpg?stp=dst-jpg_s720x720&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=zcYCLmQwvr0Q7kNvgGmAzcM&_nc_ht=scontent.fird1-1.fna&oh=00_AYDAo0uAYIwINb4o2LqRFMGZbkPWXaWMJNoJk2-ZS04hhA&oe=666DEB96'],[],m
"Eid Mubarak. May this special day be filled with love, joy, and blessings ",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/434778353_988640579282441_5317455727787555016_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Wr_zi1Wr5kIQ7kNvgH-di2L&_nc_ht=scontent.fird1-1.fna&oh=00_AYBWS13m6a7Y5tX2Vbrnr-MLEpf5JrVPwJ182vwiR9GJYA&oe=666DF21A'],[],m
"আমাদের প্রতিটা বিজয়ের পেছনে, এই মানুষগুলোর অবদান কোনো অংশে কম না। এরাই যত্ন নেন স্টেডিয়ামের, ক্রিকেটারদের, বাংলাদেশের ক্রিকেটের।
স্টেডিয়ামের পরিচ্ছন্নতা কর্মীদের হাতে এবার ঈদ উপহার তুলে দিলো নগদ। কারণ নগদ বোঝে, নিঃস্বার্থভাবে দেশ ও মানুষের জন্য কাজ করা কতটুকু আনন্দের! তাঁদের স্যালুট জানাতে আর ঈদের খুশি বাড়িয়ে দিতে, নগদের এই অসাধারণ প্রচেষ্টার সাথে থাকতে পেরে আমি গর্বিত। 
উৎসব হোক সবার, সবাইকে ঈদ মুবারাক।",[],['https://www.facebook.com/Mahmudullah.Riyad/videos/3567026106944564/?__cft__[0]=AZWVveHTLpu0D0uDgtAqTaINIaFGSd0DQUKX6HSgCgUI7HO7mhX5vqjIjMamupAVjbIVe8LQJvtREcrlyIMcfXU0vShH6aggU07Qs2fJIRQVyLHhENnRJohozMaAfBPmt8E2DT2nEqfavTI8sJUedS2WkZqaquqvvyEIv7u1UF1MLo_81PmxiGFKottSepW1Cz8uPBGRHzw-B2hRyadA7SKa&__tn__=%2B%3FFH-R'],m
"মানুষের স্বপ্ন পূরণের সাথী হতে কার না ভালো লাগে? আজ তেমনি এক ভালো লাগার অনুভূতি কাজ করছে দেবাশীষ ভৌমিক ও তার পরিবারের হাতে জমির দলিল তুলে দিয়ে। একই পরিবারের ৩ জন দল বানিয়ে নগদ লেনদেনে জিতে নিলেন ২য় জমি। অভিনন্দন দেবাশীষ ভৌমিক ও তার পরিবারকে। আর নগদের সাথে থাকতে পেরে আমিও গর্বিত। 
নগদে পেমেন্ট, মোবাইল রিচার্জ বা অ্যাড মানি করে, আপনিও জিতে নিতে পারেন ঢাকায় জমি। তাই ৩ জনের দল বানিয়ে, সবাই মিলে নিয়মিত লেনদেন করুন নগদে। থাকছে ১০০% পর্যন্ত ক্যাশব্যাক আর গাড়িসহ ২০ কোটি টাকার পুরস্ক… See more",[],['https://www.facebook.com/Mahmudullah.Riyad/videos/772594958167199/?__cft__[0]=AZX_kMTEbzhkVOfrwb26brxJKki2KZcOALqBhPVh7qldrqpNBl5C9DhoomQWdSElEPc_LWr6Wqo_6RRZG-VQ7qpZsI9rn1l_hAbgmnnZhJFMh0cxRDPEzX4724PRHEmyaBFGsXqAs0aMGGa4C9X0dcjy2Zv1-2AgSQD8NlTzFXWiw9xhYKSUKjMeyBOOn_mLArh3l9onUxqM0DTvKl8z8APH&__tn__=%2B%3FFH-R'],m
Assalamua'laikum. Jummah Mubarak. May the Almighty Allah forgive us. Ameen,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/435286975_985638572915975_6201547649412203771_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TUtlVC5rqx0Q7kNvgHRu9a0&_nc_ht=scontent.fird1-1.fna&oh=00_AYCUpJiggjPmty93Sw6dLLT0ERJRVcAAhi1KoaThd6xhsw&oe=666E0789'],[],m
"ক্রিকেট আমাকে অনেক কিছুই দিয়েছে। সব এচিভমেন্ট'ই আমার কাছে স্পেশাল। আবার একই সাথে দেশের মানুষের ছোট-বড় এচিভমেন্ট দেখলেও মন থেকে খুব খুশি লাগে। নগদে লেনদেন করে জমি জিতে নিয়েছেন রাসেল আহমেদ, মো: রুবেল ও মো: রাজীব। অনেক অভিন্দন তাদেরকে আর নগদকেও অসংখ্য ধন্যবাদ।
নগদে পেমেন্ট, মোবাইল রিচার্জ বা অ্যাড মানি করে আপনিও জিতে নিতে পারেন ঢাকায় জমি। তাই নিজে লেনদেন করুন আর ৩ জনের দল বানিয়ে, সবাই মিলে নিয়মিত লেনদেন করুন নগদে। আরো আছে ১০০% পর্যন্ত ক্যাশব্যাক আর গাড়িসহ ২০ কোটি টাকার দারুণ সব… See more",[],['https://www.facebook.com/MyNagad/videos/1109668400082135/?__cft__[0]=AZX6I9tEI3JZZozTr_U3NFyJ-9laaYQ2UldGjy9tu_z8YP3XalLgKMbZklen54LyK7GcqSjlmWiNY7-hrO5wwCGmFyPERhr_-8_pelBbsa-hpMp7BQJyMHtAnBSw8E9PNr7jMN6FD49jX6JjdoeWBdDAQ6i-5uvo8PDb8M4Bn-uMcS_Q0uiMHLBoFpea3Kxh1x8xC6F5oaUGAcGQ7GL72Y6Skp9Qsx3ygDaiGmy5HB3n9E73kTRyl0LuAaPrBdSEYLU&__tn__=%2B%3FFH-y-R'],m
"আগে টকশো দেখে ভাবতাম, এত কথা কাটাকাটি কেন হয়? এবার নিজেই টকশো'তে গেলাম।
মাত্র ৩ ধাপে আপনিও জিতে নিতে পারেন আপনার স্বপ্নের জমি। নিজে নগদে লেনদেন করুন, ৩ জনের দল বানান আর দলের সবাই মিলে লেনদেন করে এক্টিভ থেকে, জিতে নিন ঢাকায় জমিসহ ২০ কোটি টাকার পুরস্কার। 
বিস্তারিত: https://nagad.io/q4x",[],['https://www.facebook.com/Mahmudullah.Riyad/videos/758577366376252/?__cft__[0]=AZX-0kfo-3ZnwjguvqC1crzerztIiK7Anb2UIxpvbAM9YAhzzPYbDBnGxOj9YSWL4neSpWpcqG44rsW4GTjTiMwrNRAMha2q__dsoDOoAe3GfjRlxPlZYRQRc6zbmGmSwFhsSqNx2kYGJl8CFdi04yzU7S_MSGQqz1Damezuwrgbw57AS5dG3qtK8Pio78RZ6xY-K5XkdWxd77k2Bhaa1nwW&__tn__=%2B%3FFH-R'],m
সবাইকে মহান স্বাধীনতা দিবসের শুভেচ্ছা,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/432970829_979945960151903_5227236177107779962_n.jpg?stp=dst-jpg_p180x540&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=rCBrG_x571IQ7kNvgGT-0jw&_nc_ht=scontent.fird1-1.fna&oh=00_AYB2LksnUQxy0acGPZv3qZr0C1bD_DdHTFEoN3N3P-1EdQ&oe=666DD607'],[],m
"ঢাকায় জমি জেতার প্রেসক্রিপশনে, দল বানানোর সাথে আর কী কী লিখলেন ডাক্তার?
এবার নগদে পেমেন্ট (৳৫০০ বা তার বেশি), মোবাইল রিচার্জ (৳১০০ বা তার বেশি), অ্যাড মানি (৳১,০০০ বা তার বেশি)- এই ৩ লেনদেনে আপনিও হতে পারেন ঢাকায় জমির মালিক। তাই নিজে লেনদেন করুন আর ৩ জনের দল বানিয়ে, সবাই মিলে লেনদেন করুন নগদে। থাকছে ১০০% পর্যন্ত ক্যাশব্যাক আর গাড়িসহ ২০ কোটি টাকার দারুণ সব পুরস্কার। 
বিস্তারিত
 https://nagad.io/q4x",[],['https://www.facebook.com/Mahmudullah.Riyad/videos/391118117052366/?__cft__[0]=AZXJnTCC6ZUXYpaJQueQPqR08yW4Y22EtQHCYyh2FOejpGmlgH7M1_PGSoS2NVHODMkqTnC1b1_VVubOSc4p2rNJt9O01DeI1elchND8gEOZdYRfToWKVSXXj06z5Bhlww1Wf_JQi9m2BjgfWSvW6C4Yh8B-kR3AM2ywab9ZNnTPlOo4z-2-cy8VQb2tHunQ2_m6aRA8poQCFZh70KldeYgC&__tn__=%2B%3FFH-R'],m
"দল নিয়ে আমাদের মধ্যে আসলে কী হয়েছে, সব বলবো আজকের লাইভে।",[],['https://www.facebook.com/Mahmudullah.Riyad/videos/2191169647900989/?__cft__[0]=AZUbUPeRcyTun4Mncr6J-dIO3QjJiAgdQrV1SeDeLgsrQFVsb89BIGzEUtyVBnE_sUY6q0DL4uub_NazY1Pv9t_0B-P6QAa5a1pkVUljlYvQE-B236A6i83RUlifYQVuEs42L3Yuat0qdPvXp_H-s0yFDs-wp1UrZ_l7QbnqrEL-J_8nGzUMeybld4j4rxCeHvJxUqqhDhP-oAc617xFQjPL&__tn__=%2B%3FFH-R'],m
Victory is ours,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/432000151_975653987247767_5114862316802109655_n.jpg?stp=dst-jpg_s960x960&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=4x3X6g5QkG4Q7kNvgG7aF67&_nc_ht=scontent.fird1-1.fna&oh=00_AYDc5fElPR5py4J25vEORrl7GZDjDVwXwQbas4tsGWaFow&oe=666DEEC1'],[],m
"May the spirit of Ramadan illuminate your path with love, forgiveness, and compassion. Sending warm wishes to you and your family. Ramadan Mubarak",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/431954642_972456054234227_5410080418871477170_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=SjzAOtfVNKQQ7kNvgGG34q8&_nc_ht=scontent.fird1-1.fna&oh=00_AYDQ9eJT5Y7KaWFllHRNBG-ASP_LzZnn4ttHMf3KYTRAiQ&oe=666DF228'],[],m
"Memorable days
#Mymensingh Zilla school#champions",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/431804997_969919134487919_1323663136982640409_n.jpg?stp=dst-jpg_p180x540&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nnt15eq6M5gQ7kNvgERvoAb&_nc_ht=scontent.fird1-1.fna&oh=00_AYAkJ1246tI7uIzGWKjayuN9Hqk_arOvdHl4h4c78QDfKw&oe=666DD554'],[],m
Fantastic effort by the team ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/430092536_969488944530938_2525953960667262535_n.jpg?stp=dst-jpg_p552x414&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wuV8bCXExGsQ7kNvgF0oy4i&_nc_ht=scontent.fird1-1.fna&oh=00_AYBTO3CeusybGXTC6vfSDNXjxJeCjSdQnq-YG-D9Qt5fxA&oe=666DFFBC'],[],m
"ব্যক্তিগতভাবে দর্শকদের আনন্দই আমাকে সবচেয়ে বেশি উৎসাহ দেয় ভালো খেলার জন্য। নগদ এর সাথে কাজ করার সময় আমার পরিচয় হয় তানভীর ভাইয়ের সাথে। তিনি বাংলাদেশের খেলার একজন একনিষ্ঠ ভক্ত ও সমর্থক। আর এবারের বিপিএল শুরুর পরপরই বুঝেছি তিনি মোটেই একজন সাধারণ দর্শক না! আমার ভাবনাটিকেই উনি সত্য প্রমাণ করলেন সেদিন আমরা বিপিএল ২০২৪ এর চ্যাম্পিয়ন হবার পর দলের জন্য ২০ লাখ টাকা পুরস্কার ঘোষণা করে। 
ধন্যবাদ, Tanvir A Mishuk  ভাই! দলের সবার জন্য আপনি যা করলেন তার জন্য আমরা প্রত্যেকে কৃতজ্ঞ। আশা করি স… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/430296398_968479557965210_8169003110723424482_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5iwnhrBxG-sQ7kNvgHRGxbO&_nc_ht=scontent.fird1-1.fna&oh=00_AYBNCm713A088-hMrXgv8qHavMa_ivNAJjkFXsPQdIF2oQ&oe=666E0D19'],[],m
"Mahmudullah departs after a quick fire fifty.
-Admin",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/430103921_968424474637385_1829075340141222984_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=uISBgLplbC8Q7kNvgGPMHul&_nc_ht=scontent.fird1-1.fna&oh=00_AYAYIi8j7I6edI03kh6K3laUwDGJo7AsqrF91L-x_3S4LA&oe=666DF012'],[],m
This is a gun team ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/431020101_967283468084819_1441389850704558558_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=g4KPVREaR_AQ7kNvgGpJ6DL&_nc_ht=scontent.fird1-1.fna&oh=00_AYCYSsSCJ66N4CZghbePHLKSuPx2CsMOlJLzSpMpPeq0JA&oe=666E0728'],[],m
Alhamdulillah for my first BPL championship ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/430138860_967193351427164_3735897442532546109_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2sDcwor-tEgQ7kNvgHaqi6g&_nc_ht=scontent.fird1-1.fna&oh=00_AYBOT5pLjAlA3mJ8cjhBNaqvwZ7VrgOU49-gDtBDzJ0pHw&oe=666DFF78'],[],m
Maiden BPL trophy winning moment,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/430017686_966889568124209_2104283020493087165_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ynEKeY_TdPgQ7kNvgHmlLys&_nc_ht=scontent.fird1-1.fna&oh=00_AYAZepcHgOUvwgacqRAI1uVwLSB5x3mlHfv9gHG-r0QHQA&oe=666E0B76'],[],m
Hard luck today. We gave it our all and came so close. Thank you for the incredible support. We’ll keep pushing forward ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/447849535_1024175919062240_4464939274827802128_n.jpg?stp=dst-jpg_s640x640&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=SrXiEQ7DElIQ7kNvgEXXxgT&_nc_ht=scontent.fird1-1.fna&oh=00_AYCSSgUyK-3KWpRhA7G2lTOMAnf4hNvkrQcNembVVH4L2Q&oe=666DD6AB'],[],m
South Africa 113/6 in 20 overs. Bangladesh need 114 runs to win. Best wishes Bangladesh Cricket : The Tigers! -Admin,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/448189038_1024121089067723_3138015725346037757_n.jpg?stp=dst-jpg_p843x403&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TxUcXKBPZfkQ7kNvgG-z_D0&_nc_ht=scontent.fird1-1.fna&oh=00_AYAcz5yBNwZOqXMCpR_Xo4VSpVLbck70riE7JqMMNzk08A&oe=666DE288'],[],m
"𝗠𝗮𝘁𝗰𝗵𝗱𝗮𝘆
     8.30 PM 
 10 June, 2024
 New York, USA
Keep us in your… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/448020501_1023978262415339_1110085127216627662_n.jpg?stp=dst-jpg_p526x296&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=AcAU9VvQi4kQ7kNvgEcLKBd&_nc_ht=scontent.fird1-1.fna&oh=00_AYAP9op4cKuJuRYtAFDyNaBBHP9uhFsuu21PpXitUrJP1A&oe=666DDF3D'],[],m
Moving to New York. Next Mission: South Africa. #T20WorldCup2024,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/447888605_1023065899173242_4940367824822076806_n.jpg?stp=dst-jpg_p526x296&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3nQE-eMOeAcQ7kNvgHxm31U&_nc_ht=scontent.fird1-1.fna&oh=00_AYAX-awe2Op97IJ4-A__ij7PRyr5Ypv6IchIdG1s7OE8dg&oe=666DDC55'],[],m
Grateful for the team effort that led to our victory. Alhamdulillah ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/447902001_1022667452546420_6304870114909023902_n.jpg?stp=dst-jpg_p180x540&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=tuDfU6aj2nkQ7kNvgGNy61t&_nc_ht=scontent.fird1-1.fna&oh=00_AYDYzH5LqJGNJU-fwDT5_aXIPWKlrKbNRzh_IubkqMcv4g&oe=666DFBB2'],[],m
"এয়ারপোর্টে ফ্যানদের কাছ থেকে সম্মান পেয়েছি বহুবার। কিন্তু কাউকে সম্মান দেওয়ার ঘটনা আমার জন্য এই প্রথম। যারা দেশ ছেড়ে, কষ্ট করে ইনকাম করেন, দেশে আপনজনকে রেমিটেন্স পাঠান, তাঁরাইতো আসল হিরো। এই রেমিটেন্স বীরদের সন্মান দিতে পেরে আমি গর্বিত। এমন একটি আয়োজনে আমাকে সাথে রাখার জন্য নগদকে ধন্যবাদ।",[],['https://www.facebook.com/Mahmudullah.Riyad/videos/1006082347035660/?__cft__[0]=AZVCY_nW_lwnEQ6OVyxEf6i2mkO9XmPo4Qx2t625A0buKVUbgeQMw2ujfsccgf26bp0bYIlY6y4FASZ4FJV5wg7zrlI2KimUNT-TplK51kdmCQD3D8F2OGUH35HsQ5-Wwp7aJTRF9EtKUf_GNYNLbVD-nZp1p2bohSFQq6w9Kx5jXjrxFUDmQ1APgzOIByQbDyEQBb5XIkMVpvS_iiDwK7JuSElLPU3ABCj4mERNtdCsOw&__tn__=%2B%3FFH-R'],m
Many congratulations to Nagad & Tanvir Bhai. My best wishes are always there for you.,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/442505347_1020160756130423_4376898516972626313_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nwwfa438ArcQ7kNvgGYOwKv&_nc_ht=scontent.fird1-1.fna&oh=00_AYDn6UKypTV7a6j-v5FoGd61k4gNLYMDtyVMOu8UcsJwCw&oe=666DD88E'],[],m
