text,images,videos,gender
"শিশুদের হাত ধোয়া শিখতে উৎসাহিত করতে Lifebuoy এর এই গান সবাইকে শেয়ার করতে অনুরোধ করছি। আমার বিশ্বাস, যদি এটি শিশুরা বার বার দেখে ও শোনে তাহলে নিজে থেকেই তারা হাত ধুতে উৎসাহিত হবে ও অভ্যাস গড়ে তুলবে।
hforhandwashingbd.com লিঙ্কে ক্লিক করে জয়েন করুন আমার সাথে, লাইফবয় ""H for Handwashing"" মুভমেন্ট এ।  ১৫-ই অক্টোবর “গ্লোবাল হ্যান্ডওয়াশিং ডে” উপলক্ষে ""H for Handwashing"" এবং ""হ তে হাত ধোয়া"" বর্ণমালা শিক্ষায় অন্তর্ভুক্ত করার প্রস্তাব দিয়েছে লাইফবয়। এতে বাচ্চারা যেমন শিক্ষা জীবনের শুর… See more",[],['https://www.facebook.com/Shakib.Al.Hasan/videos/333959701216999/?__cft__[0]=AZUyiviufTaj7RH8chVUV3FH7SA3XUiDN8D8bPmwikVRczJW6Ynwn3kRY7jhccVcRngWrynXOTWtYmttTEZEhFXnyz1MQcaaW7vT8leXMjuW0_oE546fs7YTU1eF3YTxRUMqbL7UFXnDqlDOUGkKOB0uHtOGoWWLSmT5HA2ACMOQLmCy0DPh7mHvniWgBtZF7jCZTF7v-7mJAPIyY5e3s3yjQCs9Xtoy3C1jbv0UkTVQMg&__tn__=%2B%3FFH-R'],m
"hforhandwashingbd.com লিঙ্কে ক্লিক করে জয়েন করুন আমার সাথে, লাইফবয় ""H for Handwashing"" মুভমেন্ট এ।  ১৫-ই অক্টোবর “গ্লোবাল হ্যান্ডওয়াশিং ডে” উপলক্ষে ""H for Handwashing"" এবং ""হ তে হাত ধোয়া"" বর্ণমালা শিক্ষায় অন্তর্ভুক্ত করার প্রস্তাব দিয়েছে লাইফবয়। এতে বাচ্চারা যেমন শিক্ষা জীবনের শুরু থেকেই “H for Handwashing” এবং “হ তে হাত ধোয়া” মনে রাখবে, তেমনি হাত ধোয়ার প্রয়োজনীয়তার কথাও কখনো ভুলবে না। এটি বাস্তবায়নে আপনারাও সমর্থন করুন ও শেয়ার করুন সবার সাথে। আপনাদের প্রতিটি সমর্থনের জন্য ৫… See more",[],['https://www.facebook.com/Shakib.Al.Hasan/videos/960062334504372/?__cft__[0]=AZUE9KPXQ4a56RIZZ3qtSFPp4OTEJ6yRUSjvHEOXpJa7WKpjumr4XqMD4ZlVIGybYq--dV_PGiiabcPpl7KuivMb5nlzX3cTZKLcgRE_3h60W0NxnbieXpe4xOVE2DEHLx9T2CYgXlgx9LCsphsJPSgFyrmel1G5lVjV-LS0TVjMd6MoVEVlmP8_zQRHETNiDjthj1ovADT9xpOjZXzUNwpz49AMtuRz19YGvcoxqfkO7A&__tn__=%2B%3FFH-R'],m
"I am the son of a wonderful woman, husband to a wonderful woman, brother to a wonderful woman and the father of two young wonderful women too. 
I cannot stay silent against the heinous wrong doings, especially rape and murder, these savage beings are committing against women and children irrespective of their age or religion on a daily basis and neither should you. I stand against all kinds of hatred and violence against human beings. 
It is our duty to protect and fight fo… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/120955005_10164312610575394_7939875094042147534_n.jpg?stp=dst-jpg_s640x640&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=KcKR8brb2OUQ7kNvgGtsQIf&_nc_ht=scontent.fird1-1.fna&oh=00_AYADWuaWCcwsaNxzRtRieH8mE1XW-mp510lZwfDWf4G68g&oe=669109FB'],[],m
"Sisters love 
  ",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/120779018_10164301013300394_6932464183199187167_n.jpg?stp=dst-jpg_s640x640&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wyW3TuVfZygQ7kNvgHppoxC&_nc_ht=scontent.fird1-1.fna&oh=00_AYA7lPA8imhh9lB2gMluhPEWb_9I8PEmzRMTKecOp9jPkw&oe=66910D63'],[],m
"Wishing you many happy returns on your special day. Your undying love, hard work and dedication for our country inspire us to be the very best versions of ourselves so we can also help in making Bangladesh a better and stronger country. May you continue to live a long and healthy life to guide our nation forward. 
Happy Birthday, our beloved Honorable Prime Minister Sheikh Hasina!
আজকের এই বিশেষ দিনটিতে আপনার জন্য রইলো অনেক অনেক শুভেচ্ছা। দেশের জন্য আপনার অবিরাম ভালবাসা, কঠ… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/120346228_10164280275580394_6453914743051659598_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=HnrvbcQ1LTgQ7kNvgH1nZ6P&_nc_ht=scontent.fird1-1.fna&oh=00_AYBA0fxugraTedADn-9PS2ieajSkMVCmGyMPb_vRUnRq8g&oe=66910399'],[],m
,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/120109425_10164267458240394_5672092058020215727_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=83nERqpVVQIQ7kNvgHVUkoa&_nc_ht=scontent.fird1-1.fna&oh=00_AYA7XoahKS6I-RzmyizOPi3QLBpbB6BglJj9Us0KWfPCKQ&oe=66910D59'],[],m
My everything Alhamdulillah Masha Allah ,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/119088283_10164199597695394_4584717060402169305_n.jpg?stp=dst-jpg_s640x640&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qYofLTONfd4Q7kNvgHvBC-f&_nc_ht=scontent.fird1-1.fna&oh=00_AYDWl541kx7YxAt66h50RWGyPLaqcZDc-OPL-WKc3PYjTA&oe=66911185'],[],m
"Live charity auction for flood victims of Bangladesh
#SAH #SAHF #ManUtd",[],['https://www.facebook.com/sahfofficial/videos/3603724242971063/?__cft__[0]=AZVBUx4CEtckvCC7Ug3Kex5qkZyYVkNy_y7GRPBtrtBN3zG77OHIf73Om0MSHOW1aMHpibx0kWI-TRMcFqpdbRPTkQFZqAMoA3yeK6SQP6im7LCVdv0sG053fIDqmkUhtoqW6A6dtUSWB6GSRwY9axWjO-ruc9q5t4iLm624MfIKG4Z00D-YYqaQxw4Ctw6Y_6DcanQInQRYt0o7uvffmAtx3N_xqCj6FxKevxAhEUN_TZYK9M2znXOVxhX1ikiJk2k&__tn__=%2B%3FFH-y-R'],m
"Let's stand beside each other and help save lives in Bangladesh and bid for these amazing items at The Shakib Al Hasan Foundation facebook page. 
We are accepting bids till 10pm, September 5, 2020. 
আসুন এই দুঃসময়ে আমরা দেশের মানুষের জীবন বাঁচাতে একে অপরের পাশে দাঁড়াই। দ্য সাকিব আল হাসান ফাউন্ডেশনের ফেইসবুক পেইজ থেকে চমৎকার আইটেম গুলো বিড করে পাশে দাঁড়ান অসহায় মানুষের। … See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/118701520_172223957762773_2879695729368780908_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=hR65JfU6vGMQ7kNvgEhjBHK&_nc_ht=scontent.fird1-1.fna&oh=00_AYB5yA6dyfISqE8TExqp9i_jB7TdqzTrEanfgrOgwaMPlQ&oe=66910D64'],[],m
"Join the bid for the Manchester United team signed jersey, and 2 match tickets for next season at Old Trafford, by catching our live charity auction on 5th September 2020 from 8pm, in association with Gulf Oil. Help us raise funds for the victims of the flood crisis, and together we can make a difference. Keep your eye on the page for more details. 
Visit www.sahfbd.com to donate your sums and support those in need. 
গালফ্‌ অয়েলের পৃষ্ঠপোষকতায় আগামি ৫ সেপ্টেম্বর আয়োজিত হতে … See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/118768762_10164170804905394_5200255581995910661_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=I_5LVONRsn4Q7kNvgHM4ITt&_nc_ht=scontent.fird1-1.fna&oh=00_AYAvpg6k-Qeqt0F_5MqLCjeyLSJfV_PRPcpNq5RMNlNR1A&oe=669105D4'],[],m
P.C : @shishir_75,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/118598914_10164163854420394_8108383712235336603_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=kNunhj9Kp2YQ7kNvgEd2H67&_nc_ht=scontent.fird1-1.fna&oh=00_AYBQfjoXrYzM2iZQZICv5lFywcwAiIi-BB-5xOtFeKO97g&oe=669125EA'],[],m
"Tune in on SAH Foundation's page on 1st September, 2020 for a charity auction where you have the chance to win amazing prizes. Namely, a Manchester United Jersey signed by the whole team, and 2 tickets to watch a match live next season at Old Trafford Stadium. SAH Foundation and Gulf Oil Bangladesh will be securing all proceeds for the recent flood victims. 
Visit www.sahfbd.com for your donations.
আগামি ১ সেপ্টেম্বর সাকিব আল হাসান ফাউন্ডেশনের পেজে অনুষ্ঠিত হতে যাচ্ছে একটি … See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/118281934_10164160994380394_2516237243402932552_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=y2ikDWLQggwQ7kNvgExHbbw&_nc_ht=scontent.fird1-1.fna&oh=00_AYD-DP8rGx8VMI3a94VEbTVWPKfLekGHKfH40gQaU02VRA&oe=66913275'],[],m
"এমন কঠিন সময়েও মানুষের মুখে হাসি ফোটাতে আমরা চালিয়ে যাচ্ছি নিরন্তর প্রচেষ্টা। এবার আমরা ছিলাম, গ্রাম: ঘুঘুমারী, ইউনিয়ণ: চন্দনবাইশা, উপজেলা:সারিয়াকান্দি, বগুড়া জেলায়। .
সারিয়াকান্দির বন্যা আক্রান্ত গ্রামগুলোতে ত্রাণসামগ্রী বিতরণে আমাদের সব ধরনের সহায়তা করায় বিশেষ ধন্যবাদ জানাতে চাই, লেফটেন্যান্ট কর্নেল খায়রুল ইসলামকে (কমান্ডিং অফিসার, র
‍
্যাব-১২)।
এই বিপর্যস্ত সময়ে অসহায় মানুষের প্রতি আপনার সাহায্যের হাতটি বাড়িয়ে দিন।… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/118114372_10164094758850394_4496285396601653878_n.jpg?stp=dst-jpg_s640x640&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=4ONb6JrW6DgQ7kNvgF2JChU&_nc_ht=scontent.fird1-1.fna&oh=00_AYDRGMlPA28D6gvCTQI5a6kY1p7SBRueN3r8QKrcezRuJg&oe=66911215'],[],m
"Farewell to a great player and an even better opponent- MS Dhoni. Your time in international cricket has been exceptional and inspiring to millions. We only wish you the best in your future endeavors. 
বিদায় মাহেন্দ্র সিং ধোনি। খেলার মাঠে আপনি ছিলেন নিঃসন্দেহে একজন দুর্দান্ত খেলোয়াড় এবং শক্তিশালী প্রতিদ্বন্দ্বী। আন্তর্জাতিক ক্রিকেটে অসাধারণ পারফরম্যান্স দিয়ে আপনি অনুপ্রাণিত করেছেন লাখো মানুষকে। আপনার সুন্দর ভবিষ্যতের জন্য রইলো শুভ কামনা।
#SAH75 #MSDHONI",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/117923353_10164091600990394_2170943346162488456_n.jpg?stp=dst-jpg_s640x640&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qg3Kb52RChoQ7kNvgFzse6l&_nc_ht=scontent.fird1-1.fna&oh=00_AYCYNkp8my-fbymShoeo4tmj_vRyJmzyeEv-8zpa9o65vQ&oe=66913629'],[],m
"জাতির জনক বঙ্গবন্ধু শেখ মুজিবুর রহমান ও তাঁর পরিবারকে শ্রদ্ধাভরে স্মরণ করছি জাতীয় শোক দিবসের এই দিনে। আপনি চিরদিন বেঁচে থাকবেন আমাদের হৃদয়ে। 
Remembering the great Father of our Nation, Sheikh Mujibur Rahman and his family on this National Mourning. You shall forever remain in our hearts. 
#SAH75 #NationalMourningDay",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/117803584_10164086527070394_34222040973586554_n.jpg?stp=dst-jpg_s640x640&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=U1zgBrs7TbMQ7kNvgFBM74q&_nc_ht=scontent.fird1-1.fna&oh=00_AYDO9IJlekt3q_S_kh7s9iq1VVRGXDQkUNHcRUzkWLCUpg&oe=66910E5A'],[],m
"এই Covid-19 সময়ে বাইরে না যাওয়াই ভালো। তবে একান্তই যদি বের হতে হয়, তাহলে ঢাকায় যারা আছেন Uber ব্যবহার করে দেখতে পারেন -  তাদের সেবা ঢাকায় আবার চালু হয়েছে।"".",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/117687835_10164077560165394_2652015187331339500_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=McHIeRdTyAgQ7kNvgHcaMod&_nc_ht=scontent.fird1-1.fna&oh=00_AYBMa2_GQcwsLPnmFfnzrjPFwMvt79Vmw24XigESUS94Xg&oe=66910A32'],[],m
"These last 14 years have been surreal. A journey I embarked on which led me to be the person I am proud to be today. The more the obstacles, the greater my resilience. I am optimistic and excited to see what's in store for the years to come. I owe so much gratitude to those who supported me and lifted me in my career in International Cricket. None of this would've been possible without you. Thank you. 
দেখতে দেখতে কেটে গিয়েছে অনেকগুলো দিন। বিগত ১৪ বছরের প্রত্যেকটি দিনই আমার … See more",[],['https://www.facebook.com/Shakib.Al.Hasan/videos/1335820800143089/?__cft__[0]=AZVB6ibRvhHwiIU4ReMHFUvNNv6IxEnMziGsUMhuq8p8CvYvjNIXssHljEWiTs9T08wwJKQaiO2if9svhNg4n-slnUOF-s0vN9GRrXuo4Lm65RI3M8fiiUNe7ekY2O0KyjCQ3RgFHAHLekb54hcFi_PG4aQPrtKyeeVsQJ2aYNi-_VmaAMVFhRueRRe0JfvANOB46fFJx_qMbbf5FVgVNNeYZ-Eaj71j8Yy3oaMpncpvZQ&__tn__=%2B%3FFH-R'],m
"Princesses of my kingdom, belated eid mubarak to everyone",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/117160996_10164034642065394_8914327597773476106_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=fXr7t_2PUS0Q7kNvgG0yCoL&_nc_ht=scontent.fird1-1.fna&oh=00_AYAD_XSejzSyMDDHpBleWiyOgu7aEnMbtqZps-Zm_db4aA&oe=6691115B'],[],m
"মহান আল্লাহর নির্দেশে ত্যাগের অঙ্গীকার পালনের দিনটিই হলো ঈদ-উল-আযহার দিন। আল্লাহ আমাদের সকলকে সমান ভালবাসা ও শক্তি দান করুন। আশেপাশের দরিদ্র ও অসহায় মানুষদের পাশে দাঁড়িয়ে আসুন ঈদের আনন্দ ছড়িয়ে দেই চারিদিকে।  
Eid Ul Adha is the day of sacrifice and commitment of Allah's orders. May Allah bless us with the same love & strength in all circles of life, and help all amongst us, who are helpless and in need. 
Eid Mubarak!… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/116355933_10164020693240394_7796399144615769316_n.jpg?stp=dst-jpg_s640x640&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=IUmRlLef_7oQ7kNvgHp3jXY&_nc_ht=scontent.fird1-1.fna&oh=00_AYDyh8A28h64UTvhhrcxf5aeBiVgy61Xh2N6jCIvX9qEXg&oe=66913674'],[],m
"এমন কঠিন সময়েও মানুষের মুখে হাসি ফোটাতে আমরা চালিয়ে যাচ্ছি নিরন্তর প্রচেষ্টা। প্রিয় সিরাজগঞ্জবাসী, হাল ছাড়বেন না! মনে রাখবেন আমরা আছি আপনাদের সেবায়, আপনাদের পাশে। 
সিরাজগঞ্জের বন্যা আক্রান্ত গ্রামগুলোতে ত্রাণসামগ্রী বিতরণে আমাদের সব ধরনের সহায়তা করায় বিশেষ ধন্যবাদ জানাতে চাই, লেফটেন্যান্ট কর্নেল খায়রুল ইসলামকে (কমান্ডিং অফিসার, র
‍
্যাব-১২)। 
আমি আন্তরিকভাবে সবাইকে অনুরোধ করছি যে, এই বিপর্যস্ত সময়ে অসহায় মানুষের প্রতি আপনার সাহায্যের হাতটি বাড়িয়ে দিন। … See more","['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/116669931_10164016232010394_4313012244685774734_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=JI8Kx181si8Q7kNvgHW3LzD&_nc_ht=scontent.fird1-1.fna&oh=00_AYALlcDiiuO5QGBQMQlURIH29b-7tAPwjVl8BUny_O2FaA&oe=66910735', 'https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/116568792_10164016232130394_3600560453423298994_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6tQrfZDpC7cQ7kNvgFFZHP1&_nc_ht=scontent.fird1-1.fna&oh=00_AYBUOHsLKGnIkd8PcAJDCMxSscGEm0eztf1fVRaMRj3ocw&oe=6691248C', 'https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/116586544_10164016232270394_1645358552116329333_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=_QhkNoD5OAMQ7kNvgF5suPQ&_nc_ht=scontent.fird1-1.fna&oh=00_AYB49aXcq31QgtxJNUwqsBskNJXM2l4RSFeYfGZdvgPLPg&oe=66911533', 'https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/116886843_10164016232485394_1383738290810718403_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=uUeyrIdJ9iUQ7kNvgFKVJ2i&_nc_ht=scontent.fird1-1.fna&oh=00_AYB6eouqIQK_KHBOaVDMQq9aafz-EhvBi1QT9BqxrS0E6g&oe=66913874']",[],m
"""As a football fan myself, I love and am inspired by Messi. But, I resonate with Ronaldo more, whether it's his passion, determination, or attitude.""
- Shakib Al Hasan 
""একজন ফুটবল ফ্যান হিসেবে মেসির ভক্ত আমি, উনিই আমার প্রেরণা। তবে, ব্যক্তিত্বের ধরন অনুযায়ী আমি অনেকটা রোনালদোর মতোই। অধ্যবসায় বলুন কিংবা আচরণ অথবা প্রতিজ্ঞার জায়গাটাতে রোনালদোর সাথেই বেশি মেলাতে পারি নিজেকে।""… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/116262277_10163999208825394_600429024186313191_n.jpg?stp=dst-jpg_s640x640&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=j3Kh8yVyTXYQ7kNvgEm84E5&_nc_ht=scontent.fird1-1.fna&oh=00_AYAcOIbavqmgSZXxJX603daKMYEDNnRZjTMIYLoYA0uuMg&oe=66913831'],[],m
